InvoiceNo,SKU,Description,Initialstock,Salequantity,InvoiceDate,UnitPrice,RetailPrice,CustomerID,Country
537154,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,12/17/2020,2.1,3.67,15808,United Kingdom
537153,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,6,12/17/2020,2.1,3.67,16718,United Kingdom
537222,SKU-21098,CHRISTMAS TOILET ROLL,3861,1,12/17/2020,1.25,2.47,14404,United Kingdom
537208,SKU-21098,CHRISTMAS TOILET ROLL,3861,1,12/17/2020,1.25,2.47,15889,United Kingdom
537126,SKU-21098,CHRISTMAS TOILET ROLL,3861,4,12/17/2020,1.25,2.47,18118,United Kingdom
537208,SKU-21098,CHRISTMAS TOILET ROLL,3861,1,12/17/2020,1.25,2.47,15889,United Kingdom
537156,SKU-21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,2,12/17/2020,12.75,18.68,17858,United Kingdom
537196,SKU-21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,12/17/2020,12.75,18.68,15426,United Kingdom
537041,SKU-35810,ENAMEL BLUE RIM COFFEE CONTAINER,301,1,12/17/2020,2.1,3.67,16033,United Kingdom
537126,SKU-84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,1,12/17/2020,0.42,1.3,18118,United Kingdom
537144,SKU-84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,1,12/17/2020,0.42,1.3,15880,United Kingdom
537135,SKU-84849,FAIRY SOAP SOAP HOLDER,341,5,12/17/2020,1.69,3.09,17059,United Kingdom
537192,SKU-22633,HAND WARMER UNION JACK,5091,2,12/17/2020,2.1,3.67,16402,United Kingdom
537199,SKU-22633,HAND WARMER UNION JACK,5091,1,12/17/2020,2.1,3.67,15894,United Kingdom
537037,SKU-22633,HAND WARMER UNION JACK,5091,24,12/17/2020,2.1,3.67,17243,United Kingdom
537050,SKU-22633,HAND WARMER UNION JACK,5091,2,12/17/2020,2.1,3.67,14800,United Kingdom
537059,SKU-22633,HAND WARMER UNION JACK,5091,2,12/17/2020,2.1,3.67,14813,United Kingdom
537059,SKU-22633,HAND WARMER UNION JACK,5091,4,12/17/2020,2.1,3.67,14813,United Kingdom
537135,SKU-22633,HAND WARMER UNION JACK,5091,3,12/17/2020,2.1,3.67,17059,United Kingdom
537140,SKU-22633,HAND WARMER UNION JACK,5091,1,12/17/2020,2.1,3.67,12748,United Kingdom
537140,SKU-22633,HAND WARMER UNION JACK,5091,1,12/17/2020,2.1,3.67,12748,United Kingdom
537144,SKU-22633,HAND WARMER UNION JACK,5091,2,12/17/2020,2.1,3.67,15880,United Kingdom
537153,SKU-22633,HAND WARMER UNION JACK,5091,1,12/17/2020,2.1,3.67,16718,United Kingdom
537154,SKU-22633,HAND WARMER UNION JACK,5091,2,12/17/2020,2.1,3.67,15808,United Kingdom
537155,SKU-22633,HAND WARMER UNION JACK,5091,2,12/17/2020,2.1,3.67,12748,United Kingdom
537158,SKU-22633,HAND WARMER UNION JACK,5091,16,12/17/2020,2.1,3.67,16393,United Kingdom
537160,SKU-22633,HAND WARMER UNION JACK,5091,7,12/17/2020,2.1,3.67,14161,United Kingdom
537208,SKU-22633,HAND WARMER UNION JACK,5091,2,12/17/2020,2.1,3.67,15889,United Kingdom
537210,SKU-22633,HAND WARMER UNION JACK,5091,1,12/17/2020,2.1,3.67,15953,United Kingdom
537210,SKU-22633,HAND WARMER UNION JACK,5091,1,12/17/2020,2.1,3.67,15953,United Kingdom
537219,SKU-22633,HAND WARMER UNION JACK,5091,4,12/17/2020,2.1,3.67,14081,United Kingdom
537221,SKU-22633,HAND WARMER UNION JACK,5091,4,12/17/2020,2.1,3.67,17965,United Kingdom
537176,SKU-22231,JIGSAW TREE WITH BIRDHOUSE,1240,1,12/17/2020,1.45,2.75,16411,United Kingdom
537205,SKU-22231,JIGSAW TREE WITH BIRDHOUSE,1240,12,12/17/2020,1.45,2.75,13034,United Kingdom
537135,SKU-22663,JUMBO BAG DOLLY GIRL DESIGN,3520,2,12/17/2020,1.95,3.45,17059,United Kingdom
537195,SKU-22637,PIGGY BANK RETROSPOT ,2903,4,12/17/2020,2.55,4.3,15311,United Kingdom
537111,SKU-22637,PIGGY BANK RETROSPOT ,2903,1,12/17/2020,2.55,4.3,14810,United Kingdom
537111,SKU-22637,PIGGY BANK RETROSPOT ,2903,1,12/17/2020,2.55,4.3,14810,United Kingdom
537224,SKU-22637,PIGGY BANK RETROSPOT ,2903,4,12/17/2020,2.55,4.3,13174,United Kingdom
537126,SKU-21486,PINK HEART DOTS HOT WATER BOTTLE,41,2,12/17/2020,3.75,5.99,18118,United Kingdom
537222,SKU-85135,RED DRAGONFLY HELICOPTER,321,1,12/17/2020,7.95,11.91,14404,United Kingdom
537077,SKU-85135,RED DRAGONFLY HELICOPTER,321,1,12/17/2020,7.95,11.91,17062,United Kingdom
537208,SKU-22081,RIBBON REEL FLORA + FAUNA ,678,1,12/17/2020,1.65,3.03,15889,United Kingdom
537136,SKU-21664,RIDGED GLASS STORAGE JAR CREAM LID,165,4,12/17/2020,3.75,5.99,12748,United Kingdom
537209,SKU-21115,ROSE CARAVAN DOORSTOP,675,1,12/17/2020,6.75,10.22,14606,United Kingdom
537163,SKU-21577,SAVE THE PLANET COTTON TOTE BAG,986,12,12/17/2020,2.25,3.88,17863,United Kingdom
537219,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,3,12/17/2020,3.75,5.99,14081,United Kingdom
537194,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,80,12/17/2020,3.39,5.48,17402,United Kingdom
537065,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,4,12/17/2020,3.75,5.99,12567,France
537137,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,2,12/17/2020,1.25,2.47,16327,United Kingdom
537196,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,2,12/17/2020,1.25,2.47,15426,United Kingdom
537077,SKU-22795,SWEETHEART RECIPE BOOK STAND,1275,2,12/17/2020,6.75,10.22,17062,United Kingdom
537130,SKU-22795,SWEETHEART RECIPE BOOK STAND,1275,1,12/17/2020,6.75,10.22,17796,United Kingdom
537138,SKU-22795,SWEETHEART RECIPE BOOK STAND,1275,2,12/17/2020,6.75,10.22,17211,United Kingdom
537042,SKU-21259,VICTORIAN SEWING BOX SMALL ,1339,1,12/17/2020,5.95,9.09,13838,United Kingdom
537135,SKU-21259,VICTORIAN SEWING BOX SMALL ,1339,2,12/17/2020,5.95,9.09,17059,United Kingdom
537046,SKU-21259,VICTORIAN SEWING BOX SMALL ,1339,8,12/17/2020,5.95,9.09,18109,United Kingdom
537195,SKU-21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,6,12/17/2020,1.25,2.47,15311,United Kingdom
537192,SKU-21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,1,12/17/2020,2.95,4.86,16402,United Kingdom
537137,SKU-20719,WOODLAND CHARLOTTE BAG,13476,2,12/17/2020,0.85,1.9,16327,United Kingdom
537201,SKU-20719,WOODLAND CHARLOTTE BAG,13476,30,12/17/2020,0.85,1.9,12472,Germany
537212,SKU-20719,WOODLAND CHARLOTTE BAG,13476,10,12/17/2020,0.85,1.9,12720,Germany
537434,SKU-84559,3D SHEET OF DOG STICKERS,603,1,12/18/2020,1.69,3.09,Visiting,United Kingdom
537240,SKU-84559,3D SHEET OF DOG STICKERS,603,1,12/18/2020,1.69,3.09,Visiting,United Kingdom
537237,SKU-90001,ANTIQUE OLIVE GREEN FLOWER EARRINGS,146,1,12/18/2020,4.24,6.68,Visiting,United Kingdom
537382,SKU-21644,ASSORTED TUTTI FRUTTI HEART BOX,219,2,12/18/2020,1.25,2.47,16710,United Kingdom
537240,SKU-85131,BEADED CRYSTAL HEART GREEN ON STICK,629,9,12/18/2020,0.85,1.9,Visiting,United Kingdom
537237,SKU-85131,BEADED CRYSTAL HEART GREEN ON STICK,629,7,12/18/2020,0.85,1.9,Visiting,United Kingdom
537434,SKU-85131,BEADED CRYSTAL HEART GREEN ON STICK,629,2,12/18/2020,0.85,1.9,Visiting,United Kingdom
537434,SKU-84673,BLUE FLY SWAT,355,1,12/18/2020,1.28,2.51,Visiting,United Kingdom
537434,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,5,12/18/2020,4.21,6.64,Visiting,United Kingdom
537418,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,12/18/2020,2.1,3.67,17884,United Kingdom
537253,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,10,12/18/2020,2.1,3.67,Visiting,United Kingdom
537399,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,12/18/2020,2.1,3.67,13030,United Kingdom
537376,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,6,12/18/2020,2.1,3.67,16722,United Kingdom
537237,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,3,12/18/2020,4.21,6.64,Visiting,United Kingdom
537240,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,3,12/18/2020,4.21,6.64,Visiting,United Kingdom
537354,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,12/18/2020,2.1,3.67,12748,United Kingdom
537418,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,2,12/18/2020,2.1,3.67,17884,United Kingdom
537370,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,12/18/2020,2.1,3.67,13155,United Kingdom
537375,SKU-21098,CHRISTMAS TOILET ROLL,3861,20,12/18/2020,1.25,2.47,17019,United Kingdom
537374,SKU-21098,CHRISTMAS TOILET ROLL,3861,2,12/18/2020,1.25,2.47,17259,United Kingdom
537391,SKU-21098,CHRISTMAS TOILET ROLL,3861,9,12/18/2020,1.25,2.47,16550,United Kingdom
537434,SKU-21098,CHRISTMAS TOILET ROLL,3861,17,12/18/2020,2.51,4.24,Visiting,United Kingdom
537240,SKU-21098,CHRISTMAS TOILET ROLL,3861,16,12/18/2020,2.51,4.24,Visiting,United Kingdom
537237,SKU-21098,CHRISTMAS TOILET ROLL,3861,23,12/18/2020,2.51,4.24,Visiting,United Kingdom
537434,SKU-21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,12/18/2020,25.49,36.65,Visiting,United Kingdom
537237,SKU-84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,1,12/18/2020,0.85,1.9,Visiting,United Kingdom
537240,SKU-84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,1,12/18/2020,0.85,1.9,Visiting,United Kingdom
537434,SKU-17084,FAIRY DREAMS INCENSE ,1546,2,12/18/2020,0.43,1.31,Visiting,United Kingdom
537395,SKU-84849,FAIRY SOAP SOAP HOLDER,341,2,12/18/2020,1.69,3.09,15356,United Kingdom
537237,SKU-84849,FAIRY SOAP SOAP HOLDER,341,1,12/18/2020,3.36,5.44,Visiting,United Kingdom
537434,SKU-84849,FAIRY SOAP SOAP HOLDER,341,2,12/18/2020,3.36,5.44,Visiting,United Kingdom
537434,SKU-22260,FELT EGG COSY BLUE RABBIT ,753,1,12/18/2020,1.66,3.05,Visiting,United Kingdom
537237,SKU-22260,FELT EGG COSY BLUE RABBIT ,753,1,12/18/2020,1.66,3.05,Visiting,United Kingdom
537371,SKU-90060,FIRE POLISHED GLASS NECKL BRONZE,34,1,12/18/2020,5.95,9.09,15028,United Kingdom
537240,SKU-22677,FRENCH BLUE METAL DOOR SIGN 2,1218,1,12/18/2020,2.51,4.24,Visiting,United Kingdom
537434,SKU-22677,FRENCH BLUE METAL DOOR SIGN 2,1218,2,12/18/2020,2.51,4.24,Visiting,United Kingdom
537434,SKU-21263,GREEN GOOSE FEATHER TREE 60CM,266,1,12/18/2020,5.91,9.04,Visiting,United Kingdom
537441,SKU-22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,24,12/18/2020,1.25,2.47,13564,United Kingdom
537403,SKU-22633,HAND WARMER UNION JACK,5091,3,12/18/2020,2.1,3.67,17191,United Kingdom
537411,SKU-22633,HAND WARMER UNION JACK,5091,1,12/18/2020,2.1,3.67,Visiting,United Kingdom
537418,SKU-22633,HAND WARMER UNION JACK,5091,1,12/18/2020,2.1,3.67,17884,United Kingdom
537418,SKU-22633,HAND WARMER UNION JACK,5091,2,12/18/2020,2.1,3.67,17884,United Kingdom
537393,SKU-22633,HAND WARMER UNION JACK,5091,48,12/18/2020,2.1,3.67,13089,United Kingdom
537245,SKU-22633,HAND WARMER UNION JACK,5091,12,12/18/2020,2.1,3.67,14748,United Kingdom
537362,SKU-22633,HAND WARMER UNION JACK,5091,1,12/18/2020,2.1,3.67,17596,United Kingdom
537434,SKU-22633,HAND WARMER UNION JACK,5091,3,12/18/2020,4.21,6.64,Visiting,United Kingdom
537381,SKU-22633,HAND WARMER UNION JACK,5091,20,12/18/2020,2.1,3.67,14667,United Kingdom
537395,SKU-22633,HAND WARMER UNION JACK,5091,6,12/18/2020,2.1,3.67,15356,United Kingdom
537418,SKU-22633,HAND WARMER UNION JACK,5091,1,12/18/2020,2.1,3.67,17884,United Kingdom
537231,SKU-22633,HAND WARMER UNION JACK,5091,12,12/18/2020,2.1,3.67,13652,United Kingdom
537237,SKU-22633,HAND WARMER UNION JACK,5091,2,12/18/2020,4.21,6.64,Visiting,United Kingdom
537371,SKU-22633,HAND WARMER UNION JACK,5091,6,12/18/2020,2.1,3.67,15028,United Kingdom
537374,SKU-22633,HAND WARMER UNION JACK,5091,2,12/18/2020,2.1,3.67,17259,United Kingdom
537240,SKU-22633,HAND WARMER UNION JACK,5091,3,12/18/2020,4.21,6.64,Visiting,United Kingdom
537256,SKU-22633,HAND WARMER UNION JACK,5091,96,12/18/2020,1.85,3.31,16210,United Kingdom
537262,SKU-22633,HAND WARMER UNION JACK,5091,3,12/18/2020,2.1,3.67,15039,United Kingdom
537375,SKU-22633,HAND WARMER UNION JACK,5091,20,12/18/2020,2.1,3.67,17019,United Kingdom
537380,SKU-22633,HAND WARMER UNION JACK,5091,24,12/18/2020,2.1,3.67,15882,United Kingdom
537384,SKU-22633,HAND WARMER UNION JACK,5091,10,12/18/2020,2.1,3.67,15984,United Kingdom
537385,SKU-22633,HAND WARMER UNION JACK,5091,2,12/18/2020,2.1,3.67,14487,United Kingdom
537422,SKU-22633,HAND WARMER UNION JACK,5091,2,12/18/2020,2.1,3.67,17812,United Kingdom
537240,SKU-20996,JAZZ HEARTS ADDRESS BOOK,3284,12,12/18/2020,0.84,1.89,Visiting,United Kingdom
537301,SKU-22231,JIGSAW TREE WITH BIRDHOUSE,1240,2,12/18/2020,1.45,2.75,15860,United Kingdom
537240,SKU-10125,MINI FUNKY DESIGN TAPES,1546,2,12/18/2020,1.66,3.05,Visiting,United Kingdom
537351,SKU-10125,MINI FUNKY DESIGN TAPES,1546,1,12/18/2020,0.85,1.9,16898,United Kingdom
537241,SKU-22637,PIGGY BANK RETROSPOT ,2903,8,12/18/2020,2.55,4.3,14293,United Kingdom
537240,SKU-22637,PIGGY BANK RETROSPOT ,2903,2,12/18/2020,5.06,7.84,Visiting,United Kingdom
537359,SKU-22637,PIGGY BANK RETROSPOT ,2903,4,12/18/2020,2.55,4.3,14825,United Kingdom
537434,SKU-90175,PINK GLASS CHUNKY CHARM BRACELET,157,1,12/18/2020,9.34,13.87,Visiting,United Kingdom
537240,SKU-21486,PINK HEART DOTS HOT WATER BOTTLE,41,8,12/18/2020,4.21,6.64,Visiting,United Kingdom
537434,SKU-21486,PINK HEART DOTS HOT WATER BOTTLE,41,4,12/18/2020,4.21,6.64,Visiting,United Kingdom
537237,SKU-21486,PINK HEART DOTS HOT WATER BOTTLE,41,2,12/18/2020,4.21,6.64,Visiting,United Kingdom
537265,SKU-46000,POLYESTER FILLER PAD 45x45cm,1758,2,12/18/2020,1.55,2.89,15919,United Kingdom
537240,SKU-85135,RED DRAGONFLY HELICOPTER,321,2,12/18/2020,8.47,12.65,Visiting,United Kingdom
537237,SKU-85135,RED DRAGONFLY HELICOPTER,321,1,12/18/2020,8.47,12.65,Visiting,United Kingdom
537434,SKU-85135,RED DRAGONFLY HELICOPTER,321,2,12/18/2020,8.47,12.65,Visiting,United Kingdom
537334,SKU-85135,RED DRAGONFLY HELICOPTER,321,1,12/18/2020,7.95,11.91,16719,United Kingdom
537434,SKU-21488,RED WHITE SCARF  HOT WATER BOTTLE,116,2,12/18/2020,8.47,12.65,Visiting,United Kingdom
537237,SKU-21488,RED WHITE SCARF  HOT WATER BOTTLE,116,1,12/18/2020,8.47,12.65,Visiting,United Kingdom
537240,SKU-22081,RIBBON REEL FLORA + FAUNA ,678,1,12/18/2020,3.36,5.44,Visiting,United Kingdom
537237,SKU-22081,RIBBON REEL FLORA + FAUNA ,678,1,12/18/2020,3.36,5.44,Visiting,United Kingdom
537237,SKU-21115,ROSE CARAVAN DOORSTOP,675,1,12/18/2020,14.43,21.05,Visiting,United Kingdom
537441,SKU-21272,SALLE DE BAIN HOOK,788,6,12/18/2020,1.25,2.47,13564,United Kingdom
537237,SKU-21272,SALLE DE BAIN HOOK,788,1,12/18/2020,2.51,4.24,Visiting,United Kingdom
537240,SKU-21272,SALLE DE BAIN HOOK,788,1,12/18/2020,2.51,4.24,Visiting,United Kingdom
537434,SKU-21272,SALLE DE BAIN HOOK,788,1,12/18/2020,2.51,4.24,Visiting,United Kingdom
537370,SKU-21577,SAVE THE PLANET COTTON TOTE BAG,986,3,12/18/2020,2.25,3.88,13155,United Kingdom
537434,SKU-21577,SAVE THE PLANET COTTON TOTE BAG,986,1,12/18/2020,5.06,7.84,Visiting,United Kingdom
537237,SKU-21577,SAVE THE PLANET COTTON TOTE BAG,986,1,12/18/2020,5.06,7.84,Visiting,United Kingdom
537374,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,1,12/18/2020,3.75,5.99,17259,United Kingdom
537434,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,4,12/18/2020,7.62,11.45,Visiting,United Kingdom
537254,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,3,12/18/2020,3.75,5.99,15898,United Kingdom
537237,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,2,12/18/2020,7.62,11.45,Visiting,United Kingdom
537237,SKU-90018,SILVER M.O.P ORBIT DROP EARRINGS,254,1,12/18/2020,4.24,6.68,Visiting,United Kingdom
537227,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,12,12/18/2020,1.25,2.47,17677,United Kingdom
537434,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,8,12/18/2020,2.51,4.24,Visiting,United Kingdom
537240,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,11,12/18/2020,2.51,4.24,Visiting,United Kingdom
537237,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,4,12/18/2020,2.51,4.24,Visiting,United Kingdom
537434,SKU-90114,SUMMER DAISIES BAG CHARM,223,1,12/18/2020,2.51,4.24,Visiting,United Kingdom
537400,SKU-22795,SWEETHEART RECIPE BOOK STAND,1275,1,12/18/2020,6.75,10.22,17191,United Kingdom
537239,SKU-22795,SWEETHEART RECIPE BOOK STAND,1275,2,12/18/2020,6.75,10.22,18219,United Kingdom
537262,SKU-22795,SWEETHEART RECIPE BOOK STAND,1275,1,12/18/2020,6.75,10.22,15039,United Kingdom
537387,SKU-22794,SWEETHEART WIRE MAGAZINE RACK,464,2,12/18/2020,7.95,11.91,13468,United Kingdom
537233,SKU-21259,VICTORIAN SEWING BOX SMALL ,1339,2,12/18/2020,5.95,9.09,17428,United Kingdom
537409,SKU-21259,VICTORIAN SEWING BOX SMALL ,1339,2,12/18/2020,5.95,9.09,15194,United Kingdom
537370,SKU-21259,VICTORIAN SEWING BOX SMALL ,1339,2,12/18/2020,5.95,9.09,13155,United Kingdom
537391,SKU-21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,4,12/18/2020,2.95,4.86,16550,United Kingdom
537429,SKU-20719,WOODLAND CHARLOTTE BAG,13476,6,12/18/2020,0.85,1.9,12748,United Kingdom
537240,SKU-20719,WOODLAND CHARLOTTE BAG,13476,1,12/18/2020,1.66,3.05,Visiting,United Kingdom
537434,SKU-20719,WOODLAND CHARLOTTE BAG,13476,3,12/18/2020,1.66,3.05,Visiting,United Kingdom
537237,SKU-20719,WOODLAND CHARLOTTE BAG,13476,5,12/18/2020,1.66,3.05,Visiting,United Kingdom
537642,SKU-84559,3D SHEET OF DOG STICKERS,603,1,12/19/2020,1.69,3.09,Visiting,United Kingdom
537638,SKU-85131,BEADED CRYSTAL HEART GREEN ON STICK,629,3,12/19/2020,0.85,1.9,Visiting,United Kingdom
537666,SKU-84673,BLUE FLY SWAT,355,2,12/19/2020,1.28,2.51,Visiting,United Kingdom
537641,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,12/19/2020,4.21,6.64,Visiting,United Kingdom
537467,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,3,12/19/2020,2.1,3.67,16059,United Kingdom
537645,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,2,12/19/2020,4.21,6.64,Visiting,United Kingdom
537666,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,3,12/19/2020,4.21,6.64,Visiting,United Kingdom
537642,SKU-22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,2,12/19/2020,4.21,6.64,Visiting,United Kingdom
537638,SKU-21098,CHRISTMAS TOILET ROLL,3861,15,12/19/2020,2.51,4.24,Visiting,United Kingdom
537666,SKU-21098,CHRISTMAS TOILET ROLL,3861,11,12/19/2020,2.51,4.24,Visiting,United Kingdom
537624,SKU-21098,CHRISTMAS TOILET ROLL,3861,2,12/19/2020,1.25,2.47,12748,United Kingdom
537624,SKU-21098,CHRISTMAS TOILET ROLL,3861,1,12/19/2020,1.25,2.47,12748,United Kingdom
537629,SKU-21098,CHRISTMAS TOILET ROLL,3861,24,12/19/2020,1.25,2.47,17419,United Kingdom
537640,SKU-21098,CHRISTMAS TOILET ROLL,3861,15,12/19/2020,3.36,5.44,Visiting,United Kingdom
537638,SKU-84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,3,12/19/2020,0.85,1.9,Visiting,United Kingdom
537638,SKU-22260,FELT EGG COSY BLUE RABBIT ,753,2,12/19/2020,1.66,3.05,Visiting,United Kingdom
537638,SKU-22677,FRENCH BLUE METAL DOOR SIGN 2,1218,3,12/19/2020,2.51,4.24,Visiting,United Kingdom
537638,SKU-90187,GREEN DROP EARRINGS W BEAD CLUSTER,332,1,12/19/2020,3.39,5.48,Visiting,United Kingdom
537458,SKU-22633,HAND WARMER UNION JACK,5091,12,12/19/2020,2.1,3.67,17091,United Kingdom
537538,SKU-22633,HAND WARMER UNION JACK,5091,24,12/19/2020,2.1,3.67,15353,United Kingdom
537603,SKU-22633,HAND WARMER UNION JACK,5091,36,12/19/2020,2.1,3.67,14673,United Kingdom
537607,SKU-22633,HAND WARMER UNION JACK,5091,3,12/19/2020,2.1,3.67,15965,United Kingdom
537609,SKU-22633,HAND WARMER UNION JACK,5091,12,12/19/2020,2.1,3.67,17675,United Kingdom
537614,SKU-22633,HAND WARMER UNION JACK,5091,34,12/19/2020,2.1,3.67,16904,United Kingdom
537446,SKU-22633,HAND WARMER UNION JACK,5091,12,12/19/2020,2.1,3.67,18055,United Kingdom
537465,SKU-22633,HAND WARMER UNION JACK,5091,12,12/19/2020,2.1,3.67,17735,United Kingdom
537467,SKU-22633,HAND WARMER UNION JACK,5091,3,12/19/2020,2.1,3.67,16059,United Kingdom
537666,SKU-22633,HAND WARMER UNION JACK,5091,3,12/19/2020,2.1,3.67,Visiting,United Kingdom
537638,SKU-22633,HAND WARMER UNION JACK,5091,8,12/19/2020,4.21,6.64,Visiting,United Kingdom
537666,SKU-20996,JAZZ HEARTS ADDRESS BOOK,3284,4,12/19/2020,0.84,1.89,Visiting,United Kingdom
537643,SKU-20996,JAZZ HEARTS ADDRESS BOOK,3284,1,12/19/2020,0.85,1.9,Visiting,United Kingdom
537621,SKU-22663,JUMBO BAG DOLLY GIRL DESIGN,3520,3,12/19/2020,1.95,3.45,Visiting,United Kingdom
537666,SKU-90214,"LETTER ""M"" BLING KEY RING",313,4,12/19/2020,0.85,1.9,Visiting,United Kingdom
537624,SKU-37340,MULTICOLOUR SPRING FLOWER MUG,2567,4,12/19/2020,0.85,1.9,12748,United Kingdom
537642,SKU-37340,MULTICOLOUR SPRING FLOWER MUG,2567,1,12/19/2020,8.47,12.65,Visiting,United Kingdom
537641,SKU-37340,MULTICOLOUR SPRING FLOWER MUG,2567,1,12/19/2020,8.47,12.65,Visiting,United Kingdom
537640,SKU-22637,PIGGY BANK RETROSPOT ,2903,7,12/19/2020,5.91,9.04,Visiting,United Kingdom
537636,SKU-22637,PIGGY BANK RETROSPOT ,2903,16,12/19/2020,2.55,4.3,16950,United Kingdom
537606,SKU-22637,PIGGY BANK RETROSPOT ,2903,4,12/19/2020,2.55,4.3,15002,United Kingdom
537666,SKU-21486,PINK HEART DOTS HOT WATER BOTTLE,41,4,12/19/2020,4.21,6.64,Visiting,United Kingdom
537653,SKU-46000,POLYESTER FILLER PAD 45x45cm,1758,6,12/19/2020,1.55,2.89,17897,United Kingdom
537446,SKU-46000,POLYESTER FILLER PAD 45x45cm,1758,2,12/19/2020,1.55,2.89,18055,United Kingdom
537618,SKU-17038,PORCELAIN BUDAH INCENSE HOLDER,1598,100,12/19/2020,0.07,0.8,15061,United Kingdom
537638,SKU-85135,RED DRAGONFLY HELICOPTER,321,4,12/19/2020,8.47,12.65,Visiting,United Kingdom
537641,SKU-21488,RED WHITE SCARF  HOT WATER BOTTLE,116,6,12/19/2020,8.47,12.65,Visiting,United Kingdom
537640,SKU-21488,RED WHITE SCARF  HOT WATER BOTTLE,116,30,12/19/2020,8.47,12.65,Visiting,United Kingdom
537642,SKU-21488,RED WHITE SCARF  HOT WATER BOTTLE,116,2,12/19/2020,8.47,12.65,Visiting,United Kingdom
537640,SKU-22081,RIBBON REEL FLORA + FAUNA ,678,1,12/19/2020,4.21,6.64,Visiting,United Kingdom
537641,SKU-21115,ROSE CARAVAN DOORSTOP,675,1,12/19/2020,14.43,21.05,Visiting,United Kingdom
537666,SKU-21272,SALLE DE BAIN HOOK,788,1,12/19/2020,2.51,4.24,Visiting,United Kingdom
537666,SKU-21577,SAVE THE PLANET COTTON TOTE BAG,986,2,12/19/2020,5.06,7.84,Visiting,United Kingdom
537459,SKU-21577,SAVE THE PLANET COTTON TOTE BAG,986,6,12/19/2020,2.25,3.88,17470,United Kingdom
537567,SKU-21577,SAVE THE PLANET COTTON TOTE BAG,986,1,12/19/2020,2.25,3.88,18119,United Kingdom
537666,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,2,12/19/2020,7.62,11.45,Visiting,United Kingdom
537534,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,1,12/19/2020,0.06,0.79,Visiting,United Kingdom
537642,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,1,12/19/2020,7.62,11.45,Visiting,United Kingdom
537643,SKU-22619,SET OF 6 SOLDIER SKITTLES,2779,1,12/19/2020,7.62,11.45,Visiting,United Kingdom
537605,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,4,12/19/2020,1.25,2.47,16221,United Kingdom
537648,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,24,12/19/2020,1.25,2.47,12839,United Kingdom
537666,SKU-21232,STRAWBERRY CERAMIC TRINKET BOX,10566,3,12/19/2020,2.51,4.24,Visiting,United Kingdom
